job_id,title,description,category,seniority,location,skills,salary_min,salary_max,posted_days_ago
583,software_engineer_583,role description 583,software,mid,"Berlin, , Germany","sql,rust",84601,138871,17
584,devops_engineer_584,role description 584,devops,senior,"Remote, , ","java,aws,react,sql",69659,197998,9
585,ml_engineer_585,role description 585,ml,mid,"Berlin, , Germany","java,react",78987,184019,16
586,frontend_engineer_586,role description 586,frontend,staff,"Remote, , ","react,aws",84170,121485,35
587,software_engineer_587,role description 587,software,junior,"SF, CA, USA","sql,kubernetes,python",114967,193235,53
588,ml_engineer_588,role description 588,ml,staff,"Austin, TX, USA","kubernetes,java",67441,136420,8
589,ml_engineer_589,role description 589,ml,junior,"Remote, , ","java,ml,kubernetes,tf",80595,152475,40
590,ml_engineer_590,role description 590,ml,senior,"NYC, NY, USA","sql,kubernetes,java,tf",98283,146210,45
591,ml_engineer_591,role description 591,ml,mid,"Remote, , ","rust,go",74200,152402,53
592,data_engineer_592,role description 592,data,mid,"Berlin, , Germany","aws,sql",113084,180857,45
593,ml_engineer_593,role description 593,ml,junior,"NYC, NY, USA","react,aws,java",114558,176998,9
594,data_engineer_594,role description 594,data,senior,"SF, CA, USA","java,kubernetes,rust,python",82806,167523,29
595,ml_engineer_595,role description 595,ml,junior,"NYC, NY, USA","sql,ml",104756,170153,57
596,devops_engineer_596,role description 596,devops,senior,"Berlin, , Germany","python,sql",105355,178202,54
597,frontend_engineer_597,role description 597,frontend,senior,"London, , UK","kubernetes,python",100907,134731,36
598,frontend_engineer_598,role description 598,frontend,staff,"Austin, TX, USA","aws,python,tf,java",71189,151653,57
599,frontend_engineer_599,role description 599,frontend,senior,"Remote, , ","rust,java,sql",62972,128615,40
600,frontend_engineer_600,role description 600,frontend,mid,"Austin, TX, USA","ml,sql",80833,176333,3
601,frontend_engineer_601,role description 601,frontend,senior,"SF, CA, USA","rust,go,aws,ml",67872,155008,54
602,frontend_engineer_602,role description 602,frontend,staff,"London, , UK","sql,aws,react",77539,170982,10
603,software_engineer_603,role description 603,software,mid,"Berlin, , Germany","aws,python,ml",98300,165186,22
604,ml_engineer_604,role description 604,ml,junior,"London, , UK","sql,python",95328,141890,14
605,devops_engineer_605,role description 605,devops,staff,"London, , UK","sql,ml,aws,python",72565,131096,43
606,data_engineer_606,role description 606,data,junior,"Berlin, , Germany","aws,react",61062,197835,1
607,devops_engineer_607,role description 607,devops,senior,"SF, CA, USA","kubernetes,ml,go",73538,143461,38
608,ml_engineer_608,role description 608,ml,junior,"Berlin, , Germany","aws,python",87288,128765,51
609,ml_engineer_609,role description 609,ml,junior,"London, , UK","tf,go,aws",106748,144475,47
610,ml_engineer_610,role description 610,ml,staff,"Austin, TX, USA","python,sql",81908,192193,18
611,devops_engineer_611,role description 611,devops,junior,"Austin, TX, USA","java,aws,kubernetes",77155,140903,53
612,frontend_engineer_612,role description 612,frontend,senior,"SF, CA, USA","react,go",93080,198943,21
613,data_engineer_613,role description 613,data,senior,"Berlin, , Germany","sql,aws,python,tf",64295,156860,40
614,frontend_engineer_614,role description 614,frontend,junior,"NYC, NY, USA","tf,kubernetes",73526,188945,30
615,frontend_engineer_615,role description 615,frontend,junior,"London, , UK","go,aws,rust",62185,172245,4
616,data_engineer_616,role description 616,data,staff,"Austin, TX, USA","sql,python,rust",91536,123514,0
617,data_engineer_617,role description 617,data,senior,"NYC, NY, USA","rust,python",86590,160751,10
618,software_engineer_618,role description 618,software,junior,"Berlin, , Germany","kubernetes,python",94953,153354,56
619,software_engineer_619,role description 619,software,staff,"Austin, TX, USA","ml,sql,aws,rust",97027,136116,57
620,devops_engineer_620,role description 620,devops,mid,"Austin, TX, USA","tf,java,python,rust",83707,163998,24
621,devops_engineer_621,role description 621,devops,junior,"Remote, , ","aws,tf",112133,128235,58
622,software_engineer_622,role description 622,software,staff,"NYC, NY, USA","aws,java,python,rust",115095,175863,2
623,devops_engineer_623,role description 623,devops,junior,"Austin, TX, USA","ml,aws,tf",66648,185749,58
624,frontend_engineer_624,role description 624,frontend,senior,"Austin, TX, USA","tf,react,sql,rust",115207,127403,13
625,data_engineer_625,role description 625,data,staff,"Berlin, , Germany","python,go",71800,158344,2
626,data_engineer_626,role description 626,data,senior,"Austin, TX, USA","kubernetes,rust,ml",74904,172409,45
627,data_engineer_627,role description 627,data,senior,"NYC, NY, USA","react,tf,java,ml",91788,124971,22
628,devops_engineer_628,role description 628,devops,mid,"Berlin, , Germany","kubernetes,java,python,rust",61764,151146,17
629,data_engineer_629,role description 629,data,junior,"NYC, NY, USA","aws,kubernetes,tf",81846,140649,45
630,frontend_engineer_630,role description 630,frontend,senior,"Austin, TX, USA","tf,go",71675,123140,19
631,data_engineer_631,role description 631,data,staff,"London, , UK","react,java",88952,184322,45
632,devops_engineer_632,role description 632,devops,junior,"Austin, TX, USA","aws,java,go,sql",108881,155573,11
633,data_engineer_633,role description 633,data,staff,"Berlin, , Germany","react,ml",115447,180138,5
634,software_engineer_634,role description 634,software,mid,"NYC, NY, USA","tf,react,python",72731,166966,19
635,frontend_engineer_635,role description 635,frontend,senior,"NYC, NY, USA","python,ml,react,sql",92693,190065,36
636,data_engineer_636,role description 636,data,junior,"Remote, , ","kubernetes,python,ml",88465,199760,13
637,data_engineer_637,role description 637,data,senior,"London, , UK","python,tf",84907,168167,8
638,frontend_engineer_638,role description 638,frontend,junior,"NYC, NY, USA","rust,aws",97961,148173,44
639,ml_engineer_639,role description 639,ml,mid,"Austin, TX, USA","aws,java,tf",119366,153832,29
640,frontend_engineer_640,role description 640,frontend,senior,"SF, CA, USA","ml,tf,react,rust",84314,186032,25
641,ml_engineer_641,role description 641,ml,junior,"Remote, , ","go,python,react,java",63912,154130,14
642,ml_engineer_642,role description 642,ml,mid,"SF, CA, USA","go,tf",114958,161579,1
643,devops_engineer_643,role description 643,devops,senior,"Remote, , ","python,kubernetes,ml,tf",115926,135520,3
644,frontend_engineer_644,role description 644,frontend,junior,"Remote, , ","python,kubernetes,aws,rust",79342,199205,40
645,data_engineer_645,role description 645,data,mid,"NYC, NY, USA","rust,tf",90099,172063,4
646,devops_engineer_646,role description 646,devops,mid,"Berlin, , Germany","aws,react,java",111755,146416,14
647,devops_engineer_647,role description 647,devops,senior,"London, , UK","kubernetes,ml,go,python",90225,166805,54
648,ml_engineer_648,role description 648,ml,staff,"Austin, TX, USA","java,python,aws",88871,152091,20
649,ml_engineer_649,role description 649,ml,staff,"SF, CA, USA","python,aws,rust",115317,132389,44
650,devops_engineer_650,role description 650,devops,junior,"Austin, TX, USA","rust,java",109728,189979,20
651,frontend_engineer_651,role description 651,frontend,junior,"Austin, TX, USA","tf,go,java",90439,190853,55
652,data_engineer_652,role description 652,data,junior,"Austin, TX, USA","react,sql,ml",69690,186791,49
653,ml_engineer_653,role description 653,ml,senior,"Remote, , ","go,ml,tf,aws",86304,149477,28
654,devops_engineer_654,role description 654,devops,junior,"Austin, TX, USA","ml,kubernetes",100587,140512,41
655,devops_engineer_655,role description 655,devops,junior,"Berlin, , Germany","python,go,sql",76349,123979,24
656,frontend_engineer_656,role description 656,frontend,staff,"NYC, NY, USA","aws,tf,react,java",92236,178523,56
657,frontend_engineer_657,role description 657,frontend,staff,"SF, CA, USA","rust,java",99529,146230,21
658,software_engineer_658,role description 658,software,staff,"London, , UK","tf,python",65101,191377,50
659,data_engineer_659,role description 659,data,mid,"NYC, NY, USA","sql,rust",94178,189588,36
660,software_engineer_660,role description 660,software,senior,"Remote, , ","go,kubernetes",104253,130254,38
661,frontend_engineer_661,role description 661,frontend,senior,"London, , UK","java,kubernetes",72860,193356,21
662,software_engineer_662,role description 662,software,junior,"NYC, NY, USA","go,tf",92904,131223,49
663,data_engineer_663,role description 663,data,senior,"Remote, , ","kubernetes,tf,python",102564,159231,44
664,devops_engineer_664,role description 664,devops,senior,"SF, CA, USA","kubernetes,java,go",62657,157914,48
665,frontend_engineer_665,role description 665,frontend,mid,"Berlin, , Germany","python,kubernetes",98645,196507,48
666,devops_engineer_666,role description 666,devops,staff,"SF, CA, USA","aws,kubernetes",75584,172584,9
667,ml_engineer_667,role description 667,ml,senior,"Austin, TX, USA","python,react,java",83840,190019,52
668,ml_engineer_668,role description 668,ml,senior,"NYC, NY, USA","rust,python",98880,167664,50
669,software_engineer_669,role description 669,software,senior,"Austin, TX, USA","java,aws,react",60264,186018,14
670,ml_engineer_670,role description 670,ml,staff,"London, , UK","rust,react,aws,tf",61007,188169,58
671,frontend_engineer_671,role description 671,frontend,senior,"Austin, TX, USA","aws,go,kubernetes",86794,188776,31
672,frontend_engineer_672,role description 672,frontend,mid,"Austin, TX, USA","kubernetes,sql,rust",116986,152929,19
673,software_engineer_673,role description 673,software,staff,"SF, CA, USA","react,kubernetes",60363,150550,13
674,frontend_engineer_674,role description 674,frontend,senior,"Austin, TX, USA","rust,kubernetes",107326,198785,21
675,frontend_engineer_675,role description 675,frontend,staff,"Berlin, , Germany","rust,sql,ml",64499,180517,2
676,devops_engineer_676,role description 676,devops,junior,"Austin, TX, USA","rust,go",89335,193384,41
677,software_engineer_677,role description 677,software,mid,"Austin, TX, USA","java,react,ml",85836,166187,42
678,devops_engineer_678,role description 678,devops,staff,"Berlin, , Germany","react,tf,aws,ml",88085,194321,40
679,ml_engineer_679,role description 679,ml,senior,"Remote, , ","go,rust",64915,177574,32
680,frontend_engineer_680,role description 680,frontend,staff,"NYC, NY, USA","tf,react,kubernetes",105211,179405,21
681,software_engineer_681,role description 681,software,junior,"NYC, NY, USA","react,rust,go,python",76539,134222,43
682,ml_engineer_682,role description 682,ml,junior,"Remote, , ","rust,ml",106263,165350,52
683,ml_engineer_683,role description 683,ml,staff,"London, , UK","kubernetes,go,ml",99329,178511,5
684,software_engineer_684,role description 684,software,mid,"Berlin, , Germany","kubernetes,ml,rust",93077,180879,22
685,ml_engineer_685,role description 685,ml,senior,"Remote, , ","tf,aws",78516,196607,59
686,devops_engineer_686,role description 686,devops,mid,"SF, CA, USA","tf,rust,kubernetes,ml",99135,146155,51
687,devops_engineer_687,role description 687,devops,mid,"Berlin, , Germany","aws,ml,tf,go",119858,144213,59
688,devops_engineer_688,role description 688,devops,staff,"Berlin, , Germany","rust,react,ml",115387,197558,10
689,frontend_engineer_689,role description 689,frontend,junior,"Austin, TX, USA","rust,python,sql,react",114978,198892,27
690,ml_engineer_690,role description 690,ml,staff,"London, , UK","tf,kubernetes,python",73182,134390,7
691,frontend_engineer_691,role description 691,frontend,staff,"Berlin, , Germany","sql,go",95118,150270,51
692,ml_engineer_692,role description 692,ml,senior,"Austin, TX, USA","go,rust",83868,195847,31
693,ml_engineer_693,role description 693,ml,mid,"Remote, , ","aws,sql,java,go",118016,135977,14
694,software_engineer_694,role description 694,software,junior,"Austin, TX, USA","aws,rust,kubernetes,react",117005,182653,5
695,data_engineer_695,role description 695,data,senior,"Remote, , ","react,tf,aws",112081,128982,44
696,frontend_engineer_696,role description 696,frontend,mid,"NYC, NY, USA","sql,java",69763,134264,48
697,devops_engineer_697,role description 697,devops,junior,"Remote, , ","ml,kubernetes,go",79133,182796,52
698,software_engineer_698,role description 698,software,mid,"NYC, NY, USA","java,aws",102676,168597,58
699,software_engineer_699,role description 699,software,staff,"NYC, NY, USA","kubernetes,rust",104975,164386,48
700,devops_engineer_700,role description 700,devops,mid,"Austin, TX, USA","rust,go,aws",81017,188526,47
701,frontend_engineer_701,role description 701,frontend,junior,"London, , UK","kubernetes,tf,ml",68209,144570,48
702,software_engineer_702,role description 702,software,senior,"SF, CA, USA","sql,java,tf,react",68214,160263,59
703,software_engineer_703,role description 703,software,junior,"Austin, TX, USA","aws,ml",101073,168676,27
704,software_engineer_704,role description 704,software,staff,"NYC, NY, USA","java,sql",87250,179189,45
705,devops_engineer_705,role description 705,devops,staff,"SF, CA, USA","tf,java,python,sql",89464,146568,49
706,software_engineer_706,role description 706,software,staff,"London, , UK","tf,react,sql",108921,170690,6
707,devops_engineer_707,role description 707,devops,staff,"SF, CA, USA","ml,python,sql,kubernetes",61009,155868,41
708,devops_engineer_708,role description 708,devops,junior,"London, , UK","react,rust,ml",105271,163356,20
709,devops_engineer_709,role description 709,devops,junior,"Austin, TX, USA","ml,sql,react,rust",76453,189013,7
710,frontend_engineer_710,role description 710,frontend,mid,"NYC, NY, USA","aws,tf,java",115872,151492,10
711,devops_engineer_711,role description 711,devops,mid,"NYC, NY, USA","aws,rust",117322,173453,6
712,frontend_engineer_712,role description 712,frontend,staff,"Austin, TX, USA","python,aws",90128,195359,53
713,frontend_engineer_713,role description 713,frontend,senior,"Berlin, , Germany","kubernetes,tf,go",78949,180992,46
714,ml_engineer_714,role description 714,ml,senior,"Berlin, , Germany","go,react",73990,199097,6
715,frontend_engineer_715,role description 715,frontend,staff,"Remote, , ","sql,python",70887,166679,37
716,devops_engineer_716,role description 716,devops,senior,"Remote, , ","tf,rust,react,sql",119952,142556,39
717,devops_engineer_717,role description 717,devops,mid,"London, , UK","go,java",71251,199311,31
718,data_engineer_718,role description 718,data,mid,"Berlin, , Germany","java,react",86793,171566,36
719,devops_engineer_719,role description 719,devops,senior,"NYC, NY, USA","go,aws,java",88752,139312,54
720,software_engineer_720,role description 720,software,junior,"Berlin, , Germany","go,aws,kubernetes,rust",100750,145375,31
721,ml_engineer_721,role description 721,ml,senior,"London, , UK","rust,ml,java,tf",110558,140983,39
722,ml_engineer_722,role description 722,ml,senior,"NYC, NY, USA","react,aws,sql,rust",93479,186688,34
723,software_engineer_723,role description 723,software,senior,"Remote, , ","sql,kubernetes,go,tf",105480,127404,23
724,frontend_engineer_724,role description 724,frontend,senior,"London, , UK","python,rust",94001,179192,53
725,software_engineer_725,role description 725,software,staff,"Berlin, , Germany","aws,kubernetes,go",86211,164321,24
726,frontend_engineer_726,role description 726,frontend,staff,"NYC, NY, USA","python,ml",69464,125877,47
727,software_engineer_727,role description 727,software,senior,"NYC, NY, USA","sql,java",72523,169068,36
728,devops_engineer_728,role description 728,devops,mid,"Berlin, , Germany","ml,aws,java",85945,180252,41
729,frontend_engineer_729,role description 729,frontend,junior,"Remote, , ","go,rust",62763,178076,45
730,frontend_engineer_730,role description 730,frontend,staff,"Austin, TX, USA","go,rust,python",78981,162281,44
731,devops_engineer_731,role description 731,devops,staff,"Berlin, , Germany","java,react",87757,146835,33
732,ml_engineer_732,role description 732,ml,senior,"Austin, TX, USA","tf,go,java",88358,133107,36
733,frontend_engineer_733,role description 733,frontend,staff,"SF, CA, USA","rust,java,sql,aws",108886,120980,30
734,data_engineer_734,role description 734,data,staff,"Remote, , ","sql,tf,aws",118059,148764,20
735,frontend_engineer_735,role description 735,frontend,staff,"NYC, NY, USA","python,sql,java",103780,170578,43
736,frontend_engineer_736,role description 736,frontend,senior,"Berlin, , Germany","go,rust,java",64772,123012,52
737,data_engineer_737,role description 737,data,junior,"SF, CA, USA","kubernetes,react",84516,199895,42
738,frontend_engineer_738,role description 738,frontend,junior,"Remote, , ","react,tf,sql",103794,166876,46
739,ml_engineer_739,role description 739,ml,junior,"Remote, , ","rust,ml,java,go",95682,143563,49
740,ml_engineer_740,role description 740,ml,mid,"SF, CA, USA","ml,react,rust,go",87467,196968,22
741,frontend_engineer_741,role description 741,frontend,senior,"NYC, NY, USA","tf,java",86174,134714,3
742,frontend_engineer_742,role description 742,frontend,mid,"Berlin, , Germany","python,go",84357,196607,20
743,data_engineer_743,role description 743,data,junior,"Austin, TX, USA","ml,python,aws,java",94740,142541,45
744,frontend_engineer_744,role description 744,frontend,junior,"SF, CA, USA","java,kubernetes,react",70726,150378,48
745,data_engineer_745,role description 745,data,staff,"Remote, , ","python,go,react",91050,154033,30
746,devops_engineer_746,role description 746,devops,staff,"SF, CA, USA","ml,rust,python",72352,199586,46
747,data_engineer_747,role description 747,data,mid,"London, , UK","tf,ml,rust,java",100857,140073,4
748,data_engineer_748,role description 748,data,staff,"Remote, , ","react,rust",111884,197829,38
749,software_engineer_749,role description 749,software,senior,"Austin, TX, USA","java,aws",90462,147756,40
750,ml_engineer_750,role description 750,ml,staff,"SF, CA, USA","python,kubernetes,rust,aws",83254,142814,30
751,software_engineer_751,role description 751,software,staff,"NYC, NY, USA","tf,go",116436,171056,42
752,software_engineer_752,role description 752,software,senior,"Berlin, , Germany","ml,rust,tf,sql",99581,175499,29
753,ml_engineer_753,role description 753,ml,mid,"Berlin, , Germany","go,rust,tf",85681,147602,31
754,devops_engineer_754,role description 754,devops,senior,"Austin, TX, USA","ml,react,tf",61727,130725,36
755,devops_engineer_755,role description 755,devops,mid,"Austin, TX, USA","react,go,sql",60954,151684,47
756,frontend_engineer_756,role description 756,frontend,mid,"Austin, TX, USA","ml,sql,react,rust",73289,163233,14
757,data_engineer_757,role description 757,data,senior,"Berlin, , Germany","ml,aws,go,java",74182,123202,18
758,software_engineer_758,role description 758,software,senior,"Remote, , ","rust,kubernetes,sql",103283,126292,25
759,frontend_engineer_759,role description 759,frontend,senior,"Remote, , ","aws,tf,sql",90036,193435,12
760,software_engineer_760,role description 760,software,mid,"NYC, NY, USA","java,aws",119997,122869,20
761,devops_engineer_761,role description 761,devops,mid,"Remote, , ","react,kubernetes,go,ml",92434,152550,21
762,ml_engineer_762,role description 762,ml,junior,"Remote, , ","rust,tf",114187,181111,18
763,ml_engineer_763,role description 763,ml,senior,"NYC, NY, USA","python,sql",93143,146251,24
764,data_engineer_764,role description 764,data,senior,"SF, CA, USA","java,tf",81490,159581,30
765,frontend_engineer_765,role description 765,frontend,staff,"Berlin, , Germany","tf,aws,sql,java",102873,126918,41
766,frontend_engineer_766,role description 766,frontend,senior,"Remote, , ","go,react,kubernetes,sql",86965,183555,18
767,devops_engineer_767,role description 767,devops,mid,"Austin, TX, USA","kubernetes,tf,java",76478,170734,50
768,software_engineer_768,role description 768,software,junior,"Remote, , ","sql,kubernetes",88393,188132,28
769,data_engineer_769,role description 769,data,junior,"Austin, TX, USA","react,python,java",99894,189105,43
770,frontend_engineer_770,role description 770,frontend,mid,"Berlin, , Germany","react,tf,python,rust",82533,148064,6
771,ml_engineer_771,role description 771,ml,mid,"NYC, NY, USA","ml,java",102241,123292,10
772,software_engineer_772,role description 772,software,mid,"SF, CA, USA","rust,kubernetes,react",118842,147707,27
773,frontend_engineer_773,role description 773,frontend,mid,"London, , UK","rust,go,aws",84676,131621,21
774,ml_engineer_774,role description 774,ml,staff,"Berlin, , Germany","ml,tf,python",77714,162663,29
775,ml_engineer_775,role description 775,ml,junior,"SF, CA, USA","go,tf",84130,131711,9
776,devops_engineer_776,role description 776,devops,mid,"Berlin, , Germany","kubernetes,go,java",110295,193752,28
777,software_engineer_777,role description 777,software,junior,"Austin, TX, USA","kubernetes,go,aws",70735,168181,41
778,data_engineer_778,role description 778,data,mid,"Remote, , ","sql,react,tf",118420,140242,43
779,ml_engineer_779,role description 779,ml,senior,"NYC, NY, USA","go,sql",84839,193698,14
780,ml_engineer_780,role description 780,ml,junior,"SF, CA, USA","tf,python",110496,181575,20
781,frontend_engineer_781,role description 781,frontend,mid,"Austin, TX, USA","ml,sql",107208,155021,31
782,software_engineer_782,role description 782,software,junior,"London, , UK","rust,ml,aws",107014,131720,31
783,software_engineer_783,role description 783,software,staff,"Austin, TX, USA","sql,java",114538,147504,47
784,devops_engineer_784,role description 784,devops,senior,"Austin, TX, USA","python,sql",71091,166720,23
785,devops_engineer_785,role description 785,devops,junior,"NYC, NY, USA","java,python,sql",95616,181267,40
786,software_engineer_786,role description 786,software,junior,"SF, CA, USA","ml,go,rust",65940,140954,53
787,frontend_engineer_787,role description 787,frontend,junior,"NYC, NY, USA","rust,kubernetes",77962,179405,17
788,devops_engineer_788,role description 788,devops,mid,"NYC, NY, USA","rust,java,ml,python",62435,142626,49
789,software_engineer_789,role description 789,software,staff,"Austin, TX, USA","kubernetes,react",100937,139740,19
790,software_engineer_790,role description 790,software,senior,"Austin, TX, USA","java,sql",96463,155761,20
791,devops_engineer_791,role description 791,devops,staff,"NYC, NY, USA","aws,rust,ml,go",104408,132866,39
792,frontend_engineer_792,role description 792,frontend,mid,"London, , UK","python,rust,aws",70573,152372,37
793,ml_engineer_793,role description 793,ml,mid,"Berlin, , Germany","sql,java",79932,148624,32
794,devops_engineer_794,role description 794,devops,mid,"NYC, NY, USA","go,tf,kubernetes,ml",100580,142403,13
795,data_engineer_795,role description 795,data,junior,"Austin, TX, USA","kubernetes,tf,java,aws",109592,182048,5
796,ml_engineer_796,role description 796,ml,staff,"Austin, TX, USA","python,aws,rust,kubernetes",113140,146538,54
797,devops_engineer_797,role description 797,devops,junior,"Berlin, , Germany","ml,go,rust",64421,175605,52
798,data_engineer_798,role description 798,data,mid,"London, , UK","ml,python",84151,177623,53
799,devops_engineer_799,role description 799,devops,senior,"Remote, , ","kubernetes,react,java,go",60645,173268,30
800,software_engineer_800,role description 800,software,junior,"London, , UK","ml,java",109111,141546,53
801,data_engineer_801,role description 801,data,mid,"Remote, , ","tf,java,react",67378,186354,28
802,devops_engineer_802,role description 802,devops,mid,"Austin, TX, USA","aws,kubernetes,java",109328,138924,4
803,ml_engineer_803,role description 803,ml,mid,"NYC, NY, USA","react,go",69360,142170,11
804,frontend_engineer_804,role description 804,frontend,junior,"SF, CA, USA","tf,python,aws",60922,189999,16
805,frontend_engineer_805,role description 805,frontend,junior,"Austin, TX, USA","react,aws,python,java",112735,147174,22
806,devops_engineer_806,role description 806,devops,junior,"SF, CA, USA","python,ml",86328,175761,56
807,software_engineer_807,role description 807,software,mid,"SF, CA, USA","go,ml",85498,123387,19
808,data_engineer_808,role description 808,data,junior,"London, , UK","tf,react",98804,169145,36
809,ml_engineer_809,role description 809,ml,staff,"SF, CA, USA","tf,sql",76495,189499,16
810,software_engineer_810,role description 810,software,junior,"Berlin, , Germany","ml,aws,rust",101447,176696,38
811,ml_engineer_811,role description 811,ml,senior,"SF, CA, USA","sql,tf",85744,166594,34
812,frontend_engineer_812,role description 812,frontend,senior,"SF, CA, USA","java,go,rust,ml",76359,187922,9
813,data_engineer_813,role description 813,data,mid,"Austin, TX, USA","kubernetes,tf,java,react",83690,143849,27
814,frontend_engineer_814,role description 814,frontend,staff,"SF, CA, USA","rust,tf",60368,150142,6
815,ml_engineer_815,role description 815,ml,junior,"NYC, NY, USA","java,aws,sql",78087,125553,53
816,software_engineer_816,role description 816,software,junior,"London, , UK","aws,go,ml",95486,175869,42
817,software_engineer_817,role description 817,software,mid,"Austin, TX, USA","python,aws,java,ml",68273,177872,56
818,frontend_engineer_818,role description 818,frontend,junior,"NYC, NY, USA","sql,react,kubernetes",67112,180110,52
819,ml_engineer_819,role description 819,ml,mid,"London, , UK","aws,tf,kubernetes,sql",99354,179899,13
820,software_engineer_820,role description 820,software,mid,"Berlin, , Germany","rust,aws",85693,130190,42
821,frontend_engineer_821,role description 821,frontend,staff,"London, , UK","tf,go,aws",68196,173294,6
822,software_engineer_822,role description 822,software,mid,"NYC, NY, USA","aws,tf",104870,181066,57
823,frontend_engineer_823,role description 823,frontend,staff,"Austin, TX, USA","ml,react",106525,136302,47
824,frontend_engineer_824,role description 824,frontend,staff,"Berlin, , Germany","java,aws",62085,158118,40
825,software_engineer_825,role description 825,software,staff,"Austin, TX, USA","ml,react,kubernetes,rust",72101,193057,59
826,frontend_engineer_826,role description 826,frontend,junior,"Remote, , ","sql,react,go,java",82220,153184,50
827,ml_engineer_827,role description 827,ml,staff,"Austin, TX, USA","ml,java",103882,180252,51
828,ml_engineer_828,role description 828,ml,senior,"Berlin, , Germany","ml,sql,python,kubernetes",64441,162427,6
829,software_engineer_829,role description 829,software,staff,"NYC, NY, USA","tf,rust,sql,aws",108335,172620,1
830,data_engineer_830,role description 830,data,mid,"Austin, TX, USA","aws,java",79166,170120,57
831,data_engineer_831,role description 831,data,staff,"London, , UK","aws,ml",67519,172075,15
832,devops_engineer_832,role description 832,devops,senior,"SF, CA, USA","java,kubernetes,tf,python",111802,182350,25
833,software_engineer_833,role description 833,software,junior,"Berlin, , Germany","tf,ml",65204,192348,2
834,ml_engineer_834,role description 834,ml,mid,"Remote, , ","react,rust",67774,143653,37
835,frontend_engineer_835,role description 835,frontend,junior,"Berlin, , Germany","tf,rust,python,go",116974,194264,49
836,ml_engineer_836,role description 836,ml,staff,"Austin, TX, USA","rust,ml,kubernetes",91173,170228,50
837,software_engineer_837,role description 837,software,mid,"Austin, TX, USA","python,kubernetes",87782,167650,34
838,software_engineer_838,role description 838,software,junior,"SF, CA, USA","tf,sql",101241,146218,39
839,ml_engineer_839,role description 839,ml,senior,"Austin, TX, USA","react,python,kubernetes,rust",97814,153333,30
840,data_engineer_840,role description 840,data,mid,"Remote, , ","kubernetes,go",96813,172130,26
841,frontend_engineer_841,role description 841,frontend,junior,"London, , UK","python,java,aws,rust",61395,149098,33
842,ml_engineer_842,role description 842,ml,staff,"London, , UK","python,react",93104,142982,56
843,software_engineer_843,role description 843,software,staff,"Remote, , ","rust,ml,sql",76722,185526,15
844,software_engineer_844,role description 844,software,senior,"Remote, , ","aws,go,python,sql",108460,153234,28
845,software_engineer_845,role description 845,software,senior,"Remote, , ","sql,go,aws",90323,171568,36
846,software_engineer_846,role description 846,software,mid,"Austin, TX, USA","aws,ml,python",67426,122495,34
847,software_engineer_847,role description 847,software,senior,"Remote, , ","python,java",113173,126181,1
848,ml_engineer_848,role description 848,ml,senior,"SF, CA, USA","aws,python",77057,187853,17
849,frontend_engineer_849,role description 849,frontend,junior,"Remote, , ","aws,python",76286,131374,38
850,ml_engineer_850,role description 850,ml,junior,"SF, CA, USA","kubernetes,rust,tf",116176,183664,41
851,ml_engineer_851,role description 851,ml,mid,"Remote, , ","go,java,kubernetes,python",106511,192014,44
852,ml_engineer_852,role description 852,ml,mid,"NYC, NY, USA","rust,aws,python,go",111571,158511,59
853,data_engineer_853,role description 853,data,junior,"NYC, NY, USA","ml,java,react",99732,190759,40
854,data_engineer_854,role description 854,data,junior,"London, , UK","ml,sql,java",114629,154178,34
855,ml_engineer_855,role description 855,ml,staff,"NYC, NY, USA","rust,aws",66916,196146,19
856,data_engineer_856,role description 856,data,mid,"Berlin, , Germany","java,go,sql",95998,138969,22
857,software_engineer_857,role description 857,software,senior,"London, , UK","ml,tf,rust,sql",77602,154228,49
858,frontend_engineer_858,role description 858,frontend,senior,"London, , UK","go,aws",83905,151113,28
859,ml_engineer_859,role description 859,ml,senior,"Remote, , ","rust,react,kubernetes,python",74271,182724,42
860,ml_engineer_860,role description 860,ml,senior,"SF, CA, USA","sql,react,java,aws",72302,123497,7
861,ml_engineer_861,role description 861,ml,mid,"Austin, TX, USA","tf,aws",86551,186258,7
862,software_engineer_862,role description 862,software,staff,"Austin, TX, USA","aws,tf,rust,go",115097,121874,12
863,frontend_engineer_863,role description 863,frontend,mid,"Berlin, , Germany","react,rust",98120,145255,11
864,ml_engineer_864,role description 864,ml,staff,"NYC, NY, USA","tf,aws",80961,167685,36
865,frontend_engineer_865,role description 865,frontend,mid,"NYC, NY, USA","go,react",86005,131627,38
866,ml_engineer_866,role description 866,ml,junior,"SF, CA, USA","aws,ml,react,python",91790,159209,33
867,ml_engineer_867,role description 867,ml,staff,"NYC, NY, USA","go,tf,sql",74672,199762,17
868,devops_engineer_868,role description 868,devops,junior,"Austin, TX, USA","java,go,aws,react",91272,185856,34
869,software_engineer_869,role description 869,software,staff,"SF, CA, USA","java,rust,python",101752,122417,7
870,devops_engineer_870,role description 870,devops,junior,"SF, CA, USA","go,sql",74590,167340,28
871,data_engineer_871,role description 871,data,junior,"Austin, TX, USA","tf,ml,react",95068,167786,9
872,software_engineer_872,role description 872,software,senior,"London, , UK","java,react",102502,125457,4
873,software_engineer_873,role description 873,software,staff,"SF, CA, USA","react,aws",91158,172016,9
